Disease,Area,State Abbreviation,FIPS,Year,Race,Sex,Age group,Transmission Category,Population,Cases,Rate
Primary and Secondary Syphilis,Yakima County,WA,53077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"247,044",15,6.1
Primary and Secondary Syphilis,Barbour County,WV,54001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,770",0,0
Primary and Secondary Syphilis,Berkeley County,WV,54003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"108,706",2,1.8
Primary and Secondary Syphilis,Boone County,WV,54005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,224",0,0
Primary and Secondary Syphilis,Braxton County,WV,54007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,502",0,0
Primary and Secondary Syphilis,Brooke County,WV,54009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,737",0,0
Primary and Secondary Syphilis,Cabell County,WV,54011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"97,133",12,12.4
Primary and Secondary Syphilis,Calhoun County,WV,54013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,564",0,0
Primary and Secondary Syphilis,Clay County,WV,54015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,244",0,0
Primary and Secondary Syphilis,Doddridge County,WV,54017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,344",0,0
Primary and Secondary Syphilis,Fayette County,WV,54019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"45,599",1,2.2
Primary and Secondary Syphilis,Gilmer County,WV,54021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,672",0,0
Primary and Secondary Syphilis,Grant County,WV,54023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,759",0,0
Primary and Secondary Syphilis,Greenbrier County,WV,54025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,644",1,2.8
Primary and Secondary Syphilis,Hampshire County,WV,54027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,445",0,0
Primary and Secondary Syphilis,Hancock County,WV,54029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"30,291",1,3.3
Primary and Secondary Syphilis,Hardy County,WV,54031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,920",0,0
Primary and Secondary Syphilis,Harrison County,WV,54033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"68,972",1,1.4
Primary and Secondary Syphilis,Jackson County,WV,54035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"29,178",0,0
Primary and Secondary Syphilis,Jefferson County,WV,54037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"55,073",0,0
Primary and Secondary Syphilis,Kanawha County,WV,54039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"191,275",2,1
Primary and Secondary Syphilis,Lewis County,WV,54041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,452",0,0
Primary and Secondary Syphilis,Lincoln County,WV,54043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,559",0,0
Primary and Secondary Syphilis,Logan County,WV,54045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,987",0,0
Primary and Secondary Syphilis,Mcdowell County,WV,54047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,876",0,0
Primary and Secondary Syphilis,Marion County,WV,54049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"56,868",0,0
Primary and Secondary Syphilis,Marshall County,WV,54051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,459",0,0
Primary and Secondary Syphilis,Mason County,WV,54053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,126",0,0
Primary and Secondary Syphilis,Mercer County,WV,54055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"61,984",0,0
Primary and Secondary Syphilis,Mineral County,WV,54057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,704",0,0
Primary and Secondary Syphilis,Mingo County,WV,54059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,900",0,0
Primary and Secondary Syphilis,Monongalia County,WV,54061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"102,274",6,5.9
Primary and Secondary Syphilis,Monroe County,WV,54063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,483",0,0
Primary and Secondary Syphilis,Morgan County,WV,54065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,498",0,0
Primary and Secondary Syphilis,Nicholas County,WV,54067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,965",0,0
Primary and Secondary Syphilis,Ohio County,WV,54069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"43,727",0,0
Primary and Secondary Syphilis,Pendleton County,WV,54071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,471",0,0
Primary and Secondary Syphilis,Pleasants County,WV,54073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,577",0,0
Primary and Secondary Syphilis,Pocahontas County,WV,54075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,669",0,0
Primary and Secondary Syphilis,Preston County,WV,54077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,859",0,0
Primary and Secondary Syphilis,Putnam County,WV,54079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"56,650",0,0
Primary and Secondary Syphilis,Raleigh County,WV,54081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"78,833",1,1.3
Primary and Secondary Syphilis,Randolph County,WV,54083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"29,415",0,0
Primary and Secondary Syphilis,Ritchie County,WV,54085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,073",0,0
Primary and Secondary Syphilis,Roane County,WV,54087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,656",0,0
Primary and Secondary Syphilis,Summers County,WV,54089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,563",0,0
Primary and Secondary Syphilis,Taylor County,WV,54091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,973",0,0
Primary and Secondary Syphilis,Tucker County,WV,54093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,968",0,0
Primary and Secondary Syphilis,Tyler County,WV,54095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,995",0,0
Primary and Secondary Syphilis,Upshur County,WV,54097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,665",0,0
Primary and Secondary Syphilis,Wayne County,WV,54099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"41,437",0,0
Primary and Secondary Syphilis,Webster County,WV,54101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,893",0,0
Primary and Secondary Syphilis,Wetzel County,WV,54103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,204",0,0
Primary and Secondary Syphilis,Wirt County,WV,54105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,901",0,0
Primary and Secondary Syphilis,Wood County,WV,54107,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"86,569",0,0
Primary and Secondary Syphilis,Wyoming County,WV,54109,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,019",1,4.3
Primary and Secondary Syphilis,Adams County,WI,55001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,480",0,0
Primary and Secondary Syphilis,Ashland County,WI,55003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,016",0,0
Primary and Secondary Syphilis,Barron County,WI,55005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"45,676",0,0
Primary and Secondary Syphilis,Bayfield County,WI,55007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,156",0,0
Primary and Secondary Syphilis,Brown County,WI,55009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"254,586",0,0
Primary and Secondary Syphilis,Buffalo County,WI,55011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,357",0,0
Primary and Secondary Syphilis,Burnett County,WI,55013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,333",0,0
Primary and Secondary Syphilis,Calumet County,WI,55015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"49,617",0,0
Primary and Secondary Syphilis,Chippewa County,WI,55017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"63,132",1,1.6
Primary and Secondary Syphilis,Clark County,WI,55019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,615",0,0
Primary and Secondary Syphilis,Columbia County,WI,55021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"56,653",0,0
Primary and Secondary Syphilis,Crawford County,WI,55023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,397",0,0
Primary and Secondary Syphilis,Dane County,WI,55025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"509,939",12,2.4
Primary and Secondary Syphilis,Dodge County,WI,55027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"88,344",0,0
Primary and Secondary Syphilis,Door County,WI,55029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,896",0,0
Primary and Secondary Syphilis,Douglas County,WI,55031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"43,887",0,0
Primary and Secondary Syphilis,Dunn County,WI,55033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"44,122",0,0
Primary and Secondary Syphilis,Eau Claire County,WI,55035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"101,438",3,3
Primary and Secondary Syphilis,Florence County,WI,55037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,520",0,0
Primary and Secondary Syphilis,Fond Du Lac County,WI,55039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"101,798",1,1
Primary and Secondary Syphilis,Forest County,WI,55041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,126",0,0
Primary and Secondary Syphilis,Grant County,WI,55043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"51,069",0,0
Primary and Secondary Syphilis,Green County,WI,55045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"37,090",0,0
Primary and Secondary Syphilis,Green Lake County,WI,55047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,959",0,0
Primary and Secondary Syphilis,Iowa County,WI,55049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,749",1,4.2
Primary and Secondary Syphilis,Iron County,WI,55051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,886",0,0
Primary and Secondary Syphilis,Jackson County,WI,55053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,644",0,0
Primary and Secondary Syphilis,Jefferson County,WI,55055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"84,509",1,1.2
Primary and Secondary Syphilis,Juneau County,WI,55057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"26,547",0,0
Primary and Secondary Syphilis,Kenosha County,WI,55059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"167,757",2,1.2
Primary and Secondary Syphilis,Kewaunee County,WI,55061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,505",0,0
Primary and Secondary Syphilis,La Crosse County,WI,55063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"116,713",3,2.6
Primary and Secondary Syphilis,Lafayette County,WI,55065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,766",0,0
